index,Image,X,Y,Z,Score,longitude,latitude,dTime,outtime
152,PR_20100604_073511_351_LC16.tif,-487.05570591810203,102.454165302255,56.2685334120904,0.9452072,147.224566276199,-43.6155777004759,4327.516,1620.2019999999993
153,PR_20100604_073512_354_LC16.tif,-487.2099943437099,102.366045103015,56.228061160870105,0.95040745,147.22456436477,-43.61557849350229,4328.519,1621.205
154,PR_20100604_073513_331_LC16.tif,-487.336016230747,102.39403272610399,56.25478998355079,0.8867142,147.224562803616,-43.6155782415168,4329.496,1622.1819999999998
155,PR_20100604_073530_347_LC16.tif,-491.882621772035,99.6153555922662,55.4649514725817,0.95952535,147.224506477015,-43.61560324805679,4346.512,1639.1979999999994
156,PR_20100604_073531_340_LC16.tif,-491.752337780214,98.8886298186857,55.5505253025306,0.9448796,147.224508090335,-43.6156097890498,4347.505,1640.1909999999998
157,PR_20100604_073532_360_LC16.tif,-491.73019555336,98.1253486544618,55.5305673583086,0.95070356,147.22450836394302,-43.6156166589889,4348.525,1641.2109999999993
158,PR_20100604_073601_337_LC16.tif,-491.68260937145897,97.76386608683859,55.466695308913096,0.93049866,147.22450895312,-43.615619912549896,4377.502,1670.188
159,PR_20100604_073602_340_LC16.tif,-492.447318965622,98.19460314466178,55.4922616558493,0.9910663000000001,147.224499480161,-43.615616035189,4378.505,1671.1909999999998
160,PR_20100604_073603_344_LC16.tif,-493.12727136362196,98.3576357240069,55.3457360560401,0.90490377,147.224491056945,-43.615614567361796,4379.509,1672.1949999999997
161,PR_20100604_073631_387_LC16.tif,-485.080002320876,106.908261940033,56.574017539168395,0.93669546,147.224590755522,-43.615537612596206,4407.552,1700.2379999999994
162,PR_20100604_073634_344_LC16.tif,-483.27049202185896,107.950604764261,56.585771187283896,0.93670624,147.22461317294,-43.6155282321488,4410.509,1703.1949999999997
163,PR_20100604_073635_361_LC16.tif,-483.28961200020797,108.634004240799,56.505901062263604,0.9378178,147.224612936689,-43.6155220811884,4411.526,1704.2119999999995
164,PR_20100604_073642_346_LC16.tif,-481.82414260057504,110.92576453049101,57.677175361361996,0.9470373,147.22463109318198,-43.615501455111996,4418.5109999999995,1711.1969999999992
165,PR_20100604_073729_356_LC16.tif,-479.881221663655,112.63212303386999,57.880938505914095,0.95013964,147.224655163879,-43.6154860982586,4465.521,1758.2069999999994
166,PR_20100604_073730_351_LC16.tif,-479.887661196463,112.565739194454,57.9246229475261,0.9490216999999999,147.224655084046,-43.61548669574329,4466.516,1759.2019999999993
167,PR_20100604_073731_368_LC16.tif,-479.828919131935,112.479649187784,57.9362004628094,0.8953955,147.224655811675,-43.6154874706357,4467.532999999999,1760.2189999999991
168,PR_20100604_073737_356_LC16.tif,-482.60088716583704,111.46057896216699,57.436509071592596,0.93684715,147.224621471235,-43.6154966410032,4473.521,1766.2069999999994
169,PR_20100604_073738_362_LC16.tif,-482.427295534958,111.13753978835199,57.4140937561598,0.95626944,147.224623621425,-43.6154995486349,4474.527,1767.2129999999997
170,PR_20100604_073739_355_LC16.tif,-482.248199034431,110.51539099218901,57.527077005618494,0.96676016,147.224625839544,-43.615505148411295,4475.52,1768.2060000000001
171,PR_20100604_073740_359_LC16.tif,-481.98824419403394,109.961578261122,57.5607613839799,0.8425187,147.224629059409,-43.615510133179995,4476.524,1769.21
172,PR_20100604_073825_355_LC16.tif,-491.87966920722704,101.797697849098,55.17783645193789,0.90082455,147.224506515576,-43.6155836058521,4521.52,1814.2060000000001
173,PR_20100604_073826_358_LC16.tif,-491.85820757641403,101.45843277608499,55.298316546917704,0.9242305000000001,147.224506781138,-43.615586659427,4522.523,1815.2089999999998
174,PR_20100604_073827_375_LC16.tif,-491.966354053369,100.795362972765,55.30896047134421,0.9270693000000001,147.22450544079902,-43.615592627326095,4523.54,1816.2259999999997
